id,name,code,implementation,active,prefix,number_next,number_increment,padding,company_id/id
ir_sequence_jam_warehouse_ekala_jm_ek_sequence_retur,JAM Warehouse Ekala- (JM-EK) Sequence return,,standard,1,JM-EK/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jam_warehouse_ekala_jm_ek_sequence_stock,JAM Warehouse Ekala- (JM-EK) Sequence stock after manufacturing,,standard,1,JM-EK/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jam_warehouse_ekala_jm_ek_sequence_subco,JAM Warehouse Ekala- (JM-EK) Sequence subcontracting,,standard,1,JM-EK/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_pvt_ltd_warehouse_23_picking_po,Jinasena (Pvt) Ltd. - warehouse # 23 Picking POS,,standard,1,23/POS/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_r,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence Resupply Subcontractor,,standard,1,23/RES/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_i,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence in,,standard,1,23/IN/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_i_851,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence internal,,standard,1,23/INT/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_o,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence out,,standard,1,23/OUT/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_p,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence packing,,standard,1,23/PACK/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_p_849,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence picking,,standard,1,23/PICK/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_p_853,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence picking before manufacturing,,standard,1,23/PC/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_p_855,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence production,,standard,1,23/MO/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_r_852,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence return,,standard,1,23/RET/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_s,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence stock after manufacturing,,standard,1,23/SFP/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_23_sequence_s_856,Jinasena (Pvt) Ltd. - warehouse # 23 Sequence subcontracting,,standard,1,23/SBC/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_picking_po,Jinasena (Pvt) Ltd. - warehouse # 26 Picking POS,,standard,1,FSD/POS/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_r,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence Resupply Subcontractor,,standard,1,FSD/RES/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_i,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence in,,standard,1,FSD/IN/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_i_483,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence internal,,standard,1,FSD/INT/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_o,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence out,,standard,1,FSD/OUT/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_p,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence packing,,standard,1,FSD/PACK/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_p_481,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence picking,,standard,1,FSD/PICK/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_p_485,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence picking before manufacturing,,standard,1,FSD/PC/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_p_487,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence production,,standard,1,FSD/MO/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_r_484,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence return,,standard,1,FSD/RET/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_s,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence stock after manufacturing,,standard,1,FSD/SFP/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_26_sequence_s_527,Jinasena (Pvt) Ltd. - warehouse # 26 Sequence subcontracting,,standard,1,FSD/SBC/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_picking_po,Jinasena (Pvt) Ltd. - warehouse # 28 Picking POS,,standard,1,28/POS/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_r,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence Resupply Subcontractor,,standard,1,28/RES/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_i,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence in,,standard,1,28/IN/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_i_827,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence internal,,standard,1,28/INT/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_o,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence out,,standard,1,28/OUT/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_p,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence packing,,standard,1,28/PACK/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_p_825,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence picking,,standard,1,28/PICK/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_p_829,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence picking before manufacturing,,standard,1,28/PC/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_p_831,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence production,,standard,1,28/MO/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_r_828,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence return,,standard,1,28/RET/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_s,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence stock after manufacturing,,standard,1,28/SFP/,1,1,5,base.main_company
ir_sequence_jinasena_pvt_ltd_warehouse_28_sequence_s_832,Jinasena (Pvt) Ltd. - warehouse # 28 Sequence subcontracting,,standard,1,28/SBC/,1,1,5,base.main_company
ir_sequence_jinasena_agricultural_machinery_pvt_ltd_,Jinasena Agricultural Machinery (Pvt) Ltd. Picking POS,,standard,1,Jinas/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__524,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence Resupply Subcontractor,,standard,1,Jinas/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__393,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence Resupply Subcontractor,,standard,1,Jinas/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__236,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence in,,standard,1,Jinas/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__240,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence internal,,standard,1,Jinas/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__237,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence out,,standard,1,Jinas/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__239,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence packing,,standard,1,Jinas/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__238,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence picking,,standard,1,Jinas/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__241,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence picking before manufacturing,,standard,1,Jinas/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__243,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence production,,standard,1,Jinas/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__993,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence repair,,standard,1,Jinas/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__391,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence return,,standard,1,Jinas/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__234,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence scrap,stock.scrap,standard,1,SP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__242,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence stock after manufacturing,,standard,1,Jinas/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__523,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence subcontracting,,standard,1,Jinas/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_agricultural_machinery_pvt_ltd__392,Jinasena Agricultural Machinery (Pvt) Ltd. Sequence subcontracting,,standard,1,Jinas/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_jinasena_warehouse_27_picking_pos,Jinasena warehouse # 27 Picking POS,,standard,1,JW-J/POS/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_resupply_,Jinasena warehouse # 27 Sequence Resupply Subcontractor,,standard,1,JW-J/RES/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_in,Jinasena warehouse # 27 Sequence in,,standard,1,JW-J/IN/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_internal,Jinasena warehouse # 27 Sequence internal,,standard,1,JW-J/INT/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_out,Jinasena warehouse # 27 Sequence out,,standard,1,JW-J/OUT/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_packing,Jinasena warehouse # 27 Sequence packing,,standard,1,JW-J/PACK/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_picking,Jinasena warehouse # 27 Sequence picking,,standard,1,JW-J/PICK/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_picking_b,Jinasena warehouse # 27 Sequence picking before manufacturing,,standard,1,JW-J/PC/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_productio,Jinasena warehouse # 27 Sequence production,,standard,1,JW-J/MO/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_return,Jinasena warehouse # 27 Sequence return,,standard,1,JW-J/RET/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_stock_aft,Jinasena warehouse # 27 Sequence stock after manufacturing,,standard,1,JW-J/SFP/,1,1,5,base.main_company
ir_sequence_jinasena_warehouse_27_sequence_subcontra,Jinasena warehouse # 27 Sequence subcontracting,,standard,1,JW-J/SBC/,1,1,5,base.main_company
ir_sequence_lc_sequence_no,LC Sequence No,lc.registration.seq,standard,1,LC/%(year)s/,1,1,5,base.main_company
ir_sequence_lc_sequence_no_890,LC Sequence No,lc.registration.seq,standard,1,LC/%(year)s/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_mnt_code_gen,MNT code gen,mnt.req.seq,standard,1,MNT/%(year)s/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_mnt_code_gen_248,MNT code gen,mnt.req.seq,standard,1,MNT/%(year)s/,1,1,5,base.main_company
ir_sequence_mr_sequence,MR Sequence,material.request.sequence,standard,1,MR/%(year)s,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_mr_code_gen,MR code gen,mtrl.req.seq,standard,1,MR/%(year)s/,1,1,5,base.main_company
ir_sequence_mr_code_gen_892,MR code gen,mtrl.req.seq,standard,1,MR/%(year)s/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_picking_pos,Main Warehouse - (JM-EK) Picking POS,,standard,1,JM-EK/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_resupply_s,Main Warehouse - (JM-EK) Sequence Resupply Subcontractor,,standard,1,JM-EK/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_in,Main Warehouse - (JM-EK) Sequence in,,standard,1,JM-EK/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_internal,Main Warehouse - (JM-EK) Sequence internal,,standard,1,JM-EK/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_out,Main Warehouse - (JM-EK) Sequence out,,standard,1,JM-EK/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_packing,Main Warehouse - (JM-EK) Sequence packing,,standard,1,JM-EK/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_picking,Main Warehouse - (JM-EK) Sequence picking,,standard,1,JM-EK/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_picking_be,Main Warehouse - (JM-EK) Sequence picking before manufacturing,,standard,1,JM-EK/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_production,Main Warehouse - (JM-EK) Sequence production,,standard,1,JM-EK/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_return,Main Warehouse - (JM-EK) Sequence return,,standard,1,JM-EK/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_stock_afte,Main Warehouse - (JM-EK) Sequence stock after manufacturing,,standard,1,JM-EK/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jm_ek_sequence_subcontrac,Main Warehouse - (JM-EK) Sequence subcontracting,,standard,1,JM-EK/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jam_jm_ek_sequence_mj_in,Main Warehouse - JAM(JM-EK) Sequence MJ/IN,,standard,1,JM-EK/MJ/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_jam_jm_ek_sequence_mj_out,Main Warehouse - JAM(JM-EK) Sequence MJ/OUT,,standard,1,JM-EK/MJ/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_main_warehouse_ekala_picking_pos,Main warehouse - Ekala Picking POS,,standard,1,MW-EK/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_ekala_sequence_resupply_s,Main warehouse - Ekala Sequence Resupply Subcontractor,,standard,1,MW-EK/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_ekala_sequence_picking_be,Main warehouse - Ekala Sequence picking before manufacturing,,standard,1,MW-EK/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_ekala_sequence_production,Main warehouse - Ekala Sequence production,,standard,1,MW-EK/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_ekala_sequence_return,Main warehouse - Ekala Sequence return,,standard,1,MW-EK/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_ekala_sequence_stock_afte,Main warehouse - Ekala Sequence stock after manufacturing,,standard,1,MW-EK/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_ekala_sequence_subcontrac,Main warehouse - Ekala Sequence subcontracting,,standard,1,MW-EK/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_mw_cm_sequence_resupply_s,Main warehouse - MW-CM Sequence Resupply Subcontractor,,standard,1,MW-CM/RES/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_sequence_resupply_s_358,Main warehouse - MW-CM Sequence Resupply Subcontractor,,standard,1,MW-CM/RES/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_sequence_in,Main warehouse - MW-CM Sequence in,,standard,1,MW-CM/IN/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_sequence_internal,Main warehouse - MW-CM Sequence internal,,standard,1,MW-CM/INT/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_sequence_out,Main warehouse - MW-CM Sequence out,,standard,1,MW-CM/OUT/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_sequence_production,Main warehouse - MW-CM Sequence production,,standard,1,MW-CM/MO/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_sequence_repair,Main warehouse - MW-CM Sequence repair,,standard,1,MW-CM/RO/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_sequence_return,Main warehouse - MW-CM Sequence return,,standard,1,MW-CM/RET/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_sequence_subcontrac,Main warehouse - MW-CM Sequence subcontracting,,standard,1,MW-CM/SBC/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_sequence_subcontrac_507,Main warehouse - MW-CM Sequence subcontracting,,standard,1,MW-CM/SBC/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_cm_picking_pos,Main warehouse - MW-CM picking POS,,standard,1,MW-CM/POS/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_ek_picking_pos,Main warehouse - MW-EK Picking POS,,standard,1,MW-EK/POS/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_ek_sequence_resupply_s,Main warehouse - MW-EK Sequence Resupply Subcontractor,,standard,1,MW-EK/RES/,1,1,5,base.main_company
ir_sequence_main_warehouse_mw_ek_sequence_resupply_s_390,Main warehouse - MW-EK Sequence Resupply Subcontractor,,standard,1,MW-EK/RES/,1,1,5,base.main_company
